id,loan_type,ticker,cpn,pik_margin,libor_floor,date_issued,maturity,curr,amt_out,covi_lite
BL178069,TERM,ASUCOR,400,0,100,8/4/2015,8/4/2022,USD,5525000000,Y
BL178125,TERM,ANTHOL,#N/A N/A,0,#N/A N/A,8/21/2015,8/21/2020,USD,3200000000,N
BL178146,TERM,CHTR,275,0,75,8/24/2015,1/21/2023,USD,3800000000,N
BL178149,TERM,PPD,325,0,100,8/18/2015,8/18/2022,USD,3535000000,Y
BL178510,TERM,PRTY,325,0,100,8/19/2015,8/19/2022,USD,1340000000,Y
BL178637,TERM,MTLPUB,300,0,100,8/20/2015,8/20/2022,USD,1170000000,N
BL178737,TERM,CWK,325,0,100,9/1/2015,11/4/2021,USD,3020000000,Y
BL178743,TERM,EMS,325,0,100,10/28/2015,10/28/2022,USD,2320000000,Y
BL178888,TERM,GPN,175,0,#N/A N/A,7/31/2015,7/31/2020,USD,4780000000,N
BL179037,TERM,TMH,375,0,75,11/23/2015,11/23/2022,USD,2550000000,N
BL180540,TERM,SRCL,200,0,0,8/21/2015,8/21/2020,USD,1500000000,N
BL180602,TERM,CHTR,250,0,75,8/24/2015,8/24/2021,USD,12137500000,N
BL180603,TERM,CHTR,275,0,75,8/24/2015,1/24/2023,USD,12137500000,N
BL180772,TERM,BLKIA,475,0,100,12/10/2015,12/10/2022,USD,1500000000,Y
BL181261,TERM,BERY,300,0,100,10/1/2015,10/1/2022,USD,4625000000,Y
BL181418,TERM,DAEL,375,0,100,9/30/2015,9/30/2022,USD,1710000000,Y
BL181844,TERM,MSGN,200,0,0,9/28/2015,9/28/2020,USD,1800000000,N
BL182330,TERM,CSCHLD,400,0,#N/A N/A,10/9/2015,10/9/2022,USD,5800000000,Y
BL182414,TERM,ITGR,425,0,100,10/27/2015,10/27/2022,USD,1600000000,N
BL182446,TERM,COTY,300,0,75,1/26/2016,9/30/2023,USD,4500000000,N
BL182831,TERM,COTY,200,0,0,10/27/2015,10/27/2020,USD,5905680000,N
BL182835,TERM,COTY,100,0,0,1/26/2016,9/30/2021,USD,4500000000,N
BL183817,TERM,JBSSBZ,300,0,100,9/18/2015,9/18/2022,USD,1200000000,#N/A N/A
BL184611,DELAY-DRAW TERM,CSRA,175,0,0,11/27/2015,11/27/2020,USD,3500000000,N
BL184617,TERM,SLH,475,0,100,3/3/2016,3/3/2023,USD,2508145500,Y
BL184667,TERM,XPO,450,0,100,10/30/2015,11/1/2021,USD,1600000000,Y
BL185024,TERM,ARNBLE,400,0,75,12/1/2015,12/1/2022,USD,1695000000,Y
BL185070,TERM,SFRFP,400,0,75,10/22/2015,1/31/2023,USD,1895150000,Y
BL185270,TERM,MSCC,450,0,75,1/15/2016,1/15/2023,USD,2475000000,N
BL185332,TERM,ACLI,875,0,100,11/12/2015,11/12/2020,USD,1150000000,Y
BL185339,TERM,WEX,350,0,75,7/1/2016,7/1/2023,USD,2125000000,N
BL185668,TERM,PITRCE,300,0,75,10/30/2015,10/3/2021,USD,4780500000,N
BL185700,TERM,WDC,200,0,0,4/29/2016,4/29/2021,USD,9108384500,N
BL185702,TERM,WDC,550,0,75,4/29/2016,4/29/2023,USD,9875000000,N
BL185719,TERM,TMUS,275,0,75,11/9/2015,11/9/2022,USD,2660000000,Y
BL185767,TERM,PAH,450,0,100,12/3/2015,6/7/2020,USD,5166104350,Y
BL185999,TERM,USRENA,425,0,100,12/31/2015,12/31/2022,USD,1900000000,Y
BL186031,TERM,VRTS,500,0,100,#N/A Field Not Applicable,11/2/2022,USD,2623156000,Y
BL186144,TERM,THS,225,0,0,11/1/2015,2/1/2021,USD,2425000000,N
BL187176,TERM,SUN,250,0,0,3/31/2016,10/1/2019,USD,2035000000,N
BL187277,TERM,ON,450,0,75,4/15/2016,3/31/2023,USD,2800000000,Y
BL188182,TERM,ALBLLC,450,0,100,12/21/2015,12/21/2022,USD,7441032166,Y
BL189502,TERM,GMCR,200,0,#N/A N/A,3/3/2016,3/3/2021,USD,5075000000,N
BL189506,TERM,ATVI,200,0,0,11/13/2015,10/11/2020,USD,5300000000,N
BL189843,BRIDGE TERM,WDC,200,0,0,5/12/2016,7/26/2016,USD,3000000000,Y
BL190239,TERM,GPN,350,0,0,4/22/2016,4/22/2023,USD,4780000000,N
BL192481,TERM,DELL,325,0,75,9/7/2016,9/7/2023,USD,17575000000,N
BL192483,TERM,DELL,200,0,0,9/7/2016,12/31/2018,USD,14367875000,N
BL192484,TERM,DELL,225,0,0,9/7/2016,9/7/2021,USD,17575000000,N
BL192492,BRIDGE TERM,DELL,175,0,#N/A N/A,9/7/2016,9/6/2017,USD,2500000000,Y
BL192493,BRIDGE TERM,DELL,175,0,#N/A N/A,9/7/2016,9/6/2017,USD,1500000000,N
BL192551,TERM,MDAS,475,0,100,1/27/2016,7/22/2022,USD,1230000000,Y
BL192580,TERM,PETC,475,0,100,1/26/2016,1/26/2023,USD,2525000000,Y
BL192683,TERM,KRA,500,0,100,1/6/2016,1/6/2022,USD,1350000000,N
BL192786,TERM,SWI,550,0,100,2/5/2016,2/5/2023,USD,1815599000,Y
BL193129,TERM,GMCR,450,0,75,3/3/2016,3/3/2023,USD,7828872490,Y
BL193275,TERM,VMLUSF,125,0,#N/A N/A,6/30/2016,3/30/2021,USD,4386828593,N
BL193563,TERM,VMLUSF,125,0,#N/A N/A,6/30/2016,5/31/2022,USD,4386828593,N
BL193564,TERM,MISTAK,#N/A N/A,#N/A N/A,#N/A N/A,6/30/2016,5/31/2022,USD,6388505000,N
BL193586,TERM,VIZIEN,525,0,100,2/11/2016,2/13/2023,USD,1380000000,N
BL193613,TERM,PGREFB,175,0,#N/A N/A,12/1/2015,12/1/2022,USD,1250000000,#N/A N/A
BL193850,TERM,NXST,300,0,0,1/17/2017,1/17/2024,USD,2787000000,Y
BL193916,TERM,SPLS,400,0,75,2/2/2016,2/2/2022,USD,2500000000,Y
BL194359,TERM,BLL,175,0,0,3/18/2016,7/1/2021,USD,4139920000,N
BL194448,DELAY-DRAW TERM,CQP,225,0,0,2/25/2016,2/25/2020,USD,2800000000,N
BL195315,TERM,HCA,325,0,#N/A N/A,3/18/2016,3/17/2023,USD,6100000000,N
BL195365,TERM,KAR,350,0,75,3/9/2016,3/9/2023,USD,2770000000,Y
BL195729,TERM,TUMI,275,0,#N/A N/A,5/13/2016,8/1/2021,USD,2425000000,N
BL196354,TERM,DBD,450,0,75,5/6/2016,11/6/2023,USD,2392700000,N
BL197421,TERM,CAPSUG,300,0,100,4/1/2016,7/31/2021,USD,1747645000,Y
BL198335,TERM,BMRKES,225,0,#N/A N/A,1/27/2016,3/31/2018,USD,1100000000,#N/A N/A
BL198369,TERM,MGMGPO,325,0,75,4/25/2016,4/25/2023,USD,2750000000,Y
BL198679,TERM,SFRFP,425,0,75,4/15/2016,1/15/2024,USD,2384140000,Y
BL198824,TERM,LDOS,275,0,#N/A N/A,8/16/2016,8/16/2023,USD,1841450000,N
BL199025,TERM,NTY,400,0,100,5/5/2016,5/5/2023,USD,2236800000,Y
BL199124,TERM,MCGHLL,400,0,100,5/4/2016,5/4/2022,USD,2055312500,Y
BL199137,TERM,AAL,275,0,75,4/29/2016,4/28/2023,USD,1000000000,N
BL199547,TERM,CISN,600,0,100,6/16/2016,6/16/2023,USD,1175000000,Y
BL199825,TERM,GGP,175,0,0,4/25/2016,4/25/2019,USD,1386521311,N
BL200452,TERM,PITRCE,275,0,0,5/25/2016,5/25/2023,USD,4891900000,N
BL200551,TERM,DELL,200,0,0,9/7/2016,12/31/2018,USD,17575000000,N
BL200693,TERM,MLTPLN,400,0,100,6/7/2016,6/7/2023,USD,3570000000,Y
BL200939,TERM,COMHEA,375,0,100,6/7/2016,6/7/2023,USD,1205000000,Y
BL200990,TERM,APFH,375,0,100,6/2/2016,6/2/2023,USD,1300000000,Y
BL201068,TERM,TMH,300,0,75,6/2/2016,11/23/2022,USD,2547000000,N
BL201072,TERM,RVBD,400,0,100,5/27/2016,4/27/2022,USD,1685000000,Y
BL201076,TERM,BEAV,300,0,75,5/27/2016,12/16/2021,USD,2664000000,Y
BL201089,TERM,CNGO,425,0,100,6/7/2016,6/7/2023,USD,1710000000,Y
BL201183,TERM,RRR,300,0,75,6/8/2016,6/8/2023,USD,2410000000,Y
BL201239,TERM,YUM,275,0,#N/A N/A,6/16/2016,6/16/2023,USD,3500000000,N
BL201504,TERM,ALBLLC,375,0,100,6/22/2016,6/22/2023,USD,6525000000,Y
BL201508,TERM,ZBRA,325,0,75,6/2/2016,10/27/2021,USD,2205000000,N
BL201761,TERM,ALBLLC,375,0,100,6/22/2016,12/22/2022,USD,6525000000,Y
BL201762,TERM,ALBLLC,350,0,100,6/22/2016,8/22/2021,USD,6525000000,Y
BL201815,TERM,CHTR,200,0,#N/A N/A,5/18/2016,5/18/2021,USD,12137500000,N
BL202268,TERM,JCP,425,0,100,6/23/2016,6/23/2023,USD,1688125000,Y
BL202717,DIP TERM,TXU,400,0,100,8/4/2016,10/31/2017,USD,4250000000,Y
BL202738,TERM,QLIK,#N/A N/A,0,#N/A N/A,8/23/2016,#N/A Field Not Applicable,USD,1075000000,#N/A N/A
BL213349,TERM,KCI,400,0,100,6/16/2016,11/4/2020,USD,2371738736,Y
BL213366,TERM,BERY,275,0,100,6/15/2016,10/1/2022,USD,6603875000,Y
BL213417,TERM,UNSEAM,450,0,100,8/1/2016,7/28/2022,USD,2515000000,Y
BL213510,TERM,MSCC,300,0,75,6/29/2016,1/15/2023,USD,2243300000,N
BL213523,TERM,VERTAF,375,0,100,6/30/2016,6/30/2023,USD,1200000000,Y
BL213543,TERM,EFSCOG,425,0,100,6/28/2016,6/28/2023,USD,1175000000,N
BL213567,TERM,PETC,400,0,100,6/17/2016,1/26/2023,USD,2518687500,Y
BL213572,TERM,NRG,275,0,75,6/30/2016,6/30/2023,USD,4436000000,N
BL213666,TERM,USFOOD,325,0,75,6/27/2016,6/27/2023,USD,2200000000,Y
BL213667,TERM,TDG,300,0,75,6/9/2016,6/9/2023,USD,7873172307,Y
BL213787,BRIDGE TERM,TMO,125,0,0,7/1/2016,6/30/2017,USD,2000000000,N
BL213789,TERM,PRSESE,375,0,100,6/23/2016,5/2/2022,USD,3118000000,Y
BL213902,TERM,PVH,150,0,0,5/19/2016,5/19/2021,USD,3055590000,N
BL213917,TERM,VERITS,562.5,0,100,1/29/2016,1/27/2023,USD,2822300000,Y
BL214765,TERM,EVHC,300,0,75,12/1/2016,12/1/2023,USD,3995000000,Y
BL214824,TERM,REV,350,0,75,9/7/2016,9/7/2023,USD,2750000000,Y
BL214863,TERM,IRC,215,0,#N/A N/A,3/30/2016,2/28/2019,USD,1050000000,#N/A N/A
BL215247,TERM,BAH,200,0,#N/A N/A,7/13/2016,6/30/2021,USD,2078000000,N
BL219074,TERM,SWN,250,0,0,6/27/2016,12/14/2020,USD,1934000000,N
BL219243,TERM,DYN,400,0,100,6/27/2016,6/27/2023,USD,2000000000,Y
BL219937,TERM,GGNSCH,375,0,#N/A N/A,4/27/2016,4/27/2019,USD,1500000000,#N/A N/A
BL220450,TERM,RLGY,300,0,75,7/20/2016,7/20/2022,USD,1970000000,Y
BL220471,TERM,UBER,400,0,100,7/13/2016,7/13/2023,USD,1150000000,Y
BL220828,TERM,AVST,400,0,100,8/3/2016,9/30/2022,USD,1734680000,Y
BL220833,TERM,REYNOL,325,0,100,8/5/2016,2/5/2023,USD,3905325005,N
BL220860,TERM,BURL,275,0,75,7/29/2016,8/13/2021,USD,1117000000,Y
BL221093,TERM,EM,275,0,100,3/1/2017,3/1/2024,USD,5885000000,Y
BL221153,TERM,ZUFFAL,400,0,100,8/18/2016,8/18/2023,USD,1525000000,Y
BL221370,TERM,UPCB,300,0,0,8/3/2016,8/31/2024,USD,4071730000,Y
BL221394,TERM,GULFIN,525,0,100,8/25/2016,8/25/2023,USD,1150000000,N
BL221396,TERM,MCROLN,375,0,75,8/3/2016,11/20/2021,USD,1975000000,Y
BL221701,TERM,INCR,375,0,100,11/9/2016,11/30/2023,USD,1730000000,Y
BL221799,TERM,HCA,275,0,0,8/15/2016,2/9/2024,USD,6100000000,N
BL221806,TERM,HLT,250,0,0,8/18/2016,10/25/2023,USD,5225000000,Y
BL221881,TERM,CDWC,225,0,75,8/17/2016,8/17/2023,USD,1490425000,Y
BL221885,TERM,CRC,1037.5,0,100,8/12/2016,12/31/2021,USD,1000000000,N
BL221929,TERM,HARFRE,325,0,75,8/19/2016,8/16/2023,USD,2200000000,Y
BL221932,TERM,SWI,450,0,100,8/18/2016,2/5/2023,USD,1825000000,Y
BL222016,TERM,WOWFIN,350,0,100,8/19/2016,8/19/2023,USD,2458500000,N
BL222132,TERM,STAY,300,0,75,8/30/2016,8/30/2023,USD,1650000000,Y
BL222206,TERM,ZIGGO,300,0,0,8/17/2016,8/31/2024,USD,6038790000,Y
BL222234,TERM,BYD,300,0,0,9/15/2016,9/15/2023,USD,2900000000,N
BL222239,TERM,WDC,375,0,75,8/17/2016,4/29/2023,USD,9125000000,N
BL222292,DELAY-DRAW TERM,DAKACC,150,0,#N/A N/A,8/2/2016,8/2/2019,USD,2500000000,N
BL222459,TERM,TPFIIL,400,0,100,8/23/2016,10/2/2021,USD,1791910000,N
BL222469,TERM,DLTR,175,0,0,8/30/2016,7/6/2020,USD,4112500000,N
BL222566,TERM,XPO,325,0,100,8/25/2016,11/1/2021,USD,2042000000,Y
BL222698,TERM,CHMT,275,0,75,7/25/2016,7/24/2017,USD,1000000,N
BL222750,TERM,CHK,750,0,100,8/23/2016,8/23/2021,USD,1500000000,Y
BL223086,TERM,ROYPHA,250,0,#N/A N/A,12/18/2014,12/18/2019,USD,2000000000,N
BL223778,TERM,QCP,525,0,100,10/31/2016,10/31/2022,USD,1100000000,N
BL224049,TERM,CCC,375,0,100,10/3/2016,10/3/2023,USD,1725000000,Y
BL224072,TERM,CSCHLD,300,0,75,10/11/2016,10/11/2024,USD,4500000000,Y
BL224082,TERM,DTIHOL,525,0,100,9/30/2016,9/30/2023,USD,1295000000,Y
BL224161,TERM,ALSN,250,0,75,9/23/2016,9/23/2022,USD,1640563360,Y
BL224167,TERM,MONINT,550,0,100,9/30/2016,9/30/2022,USD,1395000000,N
BL224217,TERM,QUESFT,600,0,100,10/31/2016,10/31/2022,USD,1450000000,Y
BL224235,TERM,SIGCBL,300,0,100,9/30/2016,3/13/2022,USD,2713050000,Y
BL224255,TERM,NUGGET,325,0,75,10/4/2016,10/4/2023,USD,1500000000,#N/A N/A
BL224285,TERM,TJTHIN,#N/A N/A,#N/A N/A,#N/A N/A,11/25/2016,11/25/2023,USD,4000000000,#N/A N/A
BL224479,TERM,WIN,400,0,75,9/30/2016,3/30/2021,USD,3174800000,N
BL224543,TERM,REDPRA,350,0,100,10/12/2016,10/12/2023,USD,1375000000,#N/A N/A
BL224671,TERM,CNSL,300,0,100,10/5/2016,10/5/2023,USD,1945000000,N
BL224761,TERM,MIK,275,0,100,9/28/2016,1/28/2023,USD,2270000000,Y
BL224775,TERM,ABCSUP,275,0,75,10/31/2016,10/31/2023,USD,1875000000,Y
BL224978,TERM,CZR,225,0,0,4/17/2017,4/17/2024,USD,1950000000,N
BL225029,TERM,ON,325,0,0,9/30/2016,3/31/2023,USD,3000000000,Y
BL225034,TERM,NLSN,250,0,#N/A N/A,10/4/2016,10/4/2023,USD,4842450000,Y
BL225043,TERM,CORTNP,500,0,100,11/30/2016,11/15/2023,USD,2320000000,#N/A N/A
BL225373,TERM,ALIXPA,300,0,100,10/7/2016,7/28/2022,USD,1166750000,Y
BL225419,TERM,SPB,250,0,75,10/6/2016,6/23/2022,USD,2078891366,Y
BL225447,TERM,HRC,175,0,0,9/21/2016,9/21/2021,USD,2162500000,N
BL225659,TERM,ROYPHA,250,0,0,10/14/2016,10/14/2022,USD,7883000000,N
BL225689,TERM,ACOM,425,0,100,10/19/2016,10/19/2023,USD,1500000000,Y
BL225728,TERM,VIZIEN,400,0,100,10/7/2016,2/13/2023,USD,1227000000,N
BL225748,TERM,CBSR,350,0,100,10/17/2016,10/17/2023,USD,1810000000,N
BL225988,TERM,VNTV,175,0,0,10/14/2016,10/14/2021,USD,8421440125,N
BL225996,TERM,ACM,225,0,0,9/29/2016,9/29/2021,USD,2991562500,N
BL226273,TERM,PAH,400,0,100,10/14/2016,6/7/2023,USD,5166104350,Y
BL226478,TERM,PETM,300,0,100,10/14/2016,3/11/2022,USD,8107314496,Y
BL226498,TERM,ROYPHA,225,0,#N/A N/A,10/14/2016,10/14/2020,USD,2487679557,N
BL226681,TERM,DLTR,175,0,0,9/22/2016,7/6/2020,USD,4112500000,N
BL226922,TERM,JELD,375,0,100,11/1/2016,7/1/2022,USD,1612000000,Y
BL226963,TERM,FDC,300,0,#N/A N/A,10/14/2016,3/24/2021,USD,10585783998,N
BL226987,TERM,VST,400,0,100,10/3/2016,8/4/2023,USD,5360000000,Y
BL226994,TERM,SERSIM,350,0,100,11/8/2016,11/8/2023,USD,1950000000,Y
BL227107,TERM,UNIT,350,0,100,10/21/2016,10/24/2022,USD,2613250000,Y
BL227109,TERM,KRON,400,0,100,11/1/2016,11/1/2023,USD,2400000000,Y
BL227160,TERM,FRTA,350,0,100,10/25/2016,10/25/2023,USD,1050000000,Y
BL227175,DIP TERM,TXU,325,0,100,10/20/2016,6/30/2017,USD,5475000000,N
BL227258,TERM,AVOL,275,0,75,3/20/2017,4/3/2022,USD,5500000000,N
BL227262,TERM,PRTY,300,0,75,10/20/2016,8/19/2022,USD,1226600000,Y
BL227275,DELAY-DRAW TERM,GPN,225,0,#N/A N/A,10/31/2016,10/31/2021,USD,5175675000,N
BL227514,TERM,COMM,250,0,75,10/31/2016,12/29/2022,USD,1237500000,Y
BL227743,TERM,WMG,275,0,100,11/21/2016,11/1/2023,USD,1005975000,Y
BL227760,TERM,MGMGPO,275,0,75,10/26/2016,4/25/2023,USD,2741000000,Y
BL227762,TERM,AAL,250,0,75,10/31/2016,4/28/2023,USD,1300000000,N
BL228019,TERM,ADSWST,275,0,75,11/10/2016,11/10/2023,USD,1800000000,Y
BL228097,TERM,ACRISU,475,0,100,11/22/2016,11/22/2023,USD,2055000000,N
BL228181,TERM,QUIKHO,325,0,75,11/15/2016,11/15/2023,USD,2600000000,Y
BL228200,TERM,ASUCOR,375,0,100,11/3/2016,11/3/2023,USD,5454000000,Y
BL228262,TERM,SERV,250,0,0,11/8/2016,11/8/2023,USD,1950000000,Y
BL228280,TERM,BASSPR,500,0,75,12/16/2016,9/25/2024,USD,5120000000,Y
BL228296,TERM,BFAM,275,0,75,11/7/2016,11/3/2023,USD,1300000000,Y
BL228403,TERM,TNETBB,300,0,0,11/3/2016,1/31/2025,USD,4158070000,Y
BL228427,TERM,CSRA,175,0,0,11/30/2016,11/30/2021,USD,3570000000,N
BL228609,TERM,LUMN,275,0,0,6/19/2017,11/1/2022,USD,10245000000,N
BL228623,TERM,HUN,300,0,75,11/15/2016,4/1/2023,USD,2025000000,N
BL228717,TERM,TMH,275,0,100,2/6/2017,2/6/2024,USD,3150000000,N
BL228822,TERM,PROLAM,400,0,100,11/18/2016,11/18/2023,USD,1154000000,Y
BL228825,TERM,ASSPAR,425,0,100,11/15/2016,10/21/2022,USD,1330500000,Y
BL228968,TERM,GCTI,525,0,100,12/2/2016,12/1/2023,USD,2287279980,Y
BL229217,TERM,GPN,225,0,#N/A N/A,10/31/2016,10/31/2021,USD,5175675000,N
BL229887,TERM,FDC,300,0,#N/A N/A,12/5/2016,7/10/2022,USD,10523850060,N
BL230309,TERM,ZBRA,250,0,75,12/6/2016,10/27/2021,USD,1973000000,N
BL230313,TERM,CTLT,275,0,100,12/12/2016,5/20/2021,USD,1982170000,Y
BL230325,TERM,ALBLLC,300,0,75,12/23/2016,8/25/2021,USD,6013940000,Y
BL230326,TERM,ALBLLC,325,0,75,12/23/2016,12/21/2022,USD,6013940000,Y
BL230328,TERM,ALBLLC,325,0,75,12/23/2016,6/22/2023,USD,6013940000,Y
BL230354,TERM,RADIAT,300,0,75,2/1/2017,2/1/2024,USD,3523500000,Y
BL230438,TERM,AXTA,250,0,75,12/15/2016,2/1/2023,USD,4393480000,Y
BL230445,TERM,WLSNRT,350,0,100,12/19/2016,12/19/2023,USD,1375000000,Y
BL230531,TERM,BWY,375,0,100,12/9/2016,8/14/2023,USD,1240000000,Y
BL230559,TERM,AAL,250,0,75,12/15/2016,12/14/2023,USD,1250000000,N
BL230726,TERM,FLXACQ,325,0,100,12/29/2016,12/29/2023,USD,1875000000,Y
BL230734,TERM,PRSESE,325,0,100,12/28/2016,5/2/2022,USD,3913000000,Y
BL230739,TERM,KRA,400,0,100,1/9/2017,1/6/2022,USD,1278000000,N
BL230857,TERM,VST,325,0,75,12/14/2016,12/14/2023,USD,5360000000,Y
BL230873,TERM,DGI,275,0,75,12/22/2016,1/15/2024,USD,1475000000,N
BL230888,TERM,EFSCOG,350,0,100,12/28/2016,6/28/2023,USD,1143692351,N
BL230892,TERM,ASUCOR,325,0,75,12/14/2016,7/8/2020,USD,5426000000,Y
BL230896,TERM,NFP,350,0,100,1/6/2017,1/8/2024,USD,1550000000,Y
BL231026,TERM,RXN,275,0,100,12/16/2016,8/21/2023,USD,1871375000,Y
BL231131,TERM,GDDY,250,0,0,2/15/2017,2/15/2024,USD,2697500000,Y
BL231142,TERM,VMED,275,0,0,12/21/2016,1/31/2025,USD,5457099000,Y
BL231159,TERM,RAX,350,0,100,12/20/2016,11/3/2023,USD,2225000000,Y
BL231391,TERM,CHTR,225,0,#N/A N/A,12/23/2016,1/15/2024,USD,11959000000,N
BL231470,TERM,VERTAF,325,0,100,12/30/2016,6/30/2023,USD,1200000000,Y
BL231646,TERM,RVBD,325,0,100,12/22/2016,4/24/2022,USD,1685000000,Y
BL231749,TERM,SBGI,225,0,0,1/3/2017,1/3/2024,USD,3285750000,Y
BL231888,TERM,CPN,275,0,75,12/21/2016,1/15/2024,USD,1580000000,Y
BL232247,TERM,LVS,225,0,0,12/27/2016,12/19/2020,USD,3438000000,Y
BL232272,TERM,CHTR,175,0,#N/A N/A,12/23/2016,5/18/2021,USD,11959000000,N
BL234418,TERM,VMLUSF,125,0,#N/A N/A,6/30/2016,5/31/2022,USD,4386828593,N
BL234871,TERM,PETC,325,0,100,1/27/2017,1/26/2023,USD,2499750000,Y
BL234896,TERM,BERY,250,0,0,1/19/2017,10/1/2022,USD,4356625000,Y
BL234906,TERM,DAEL,325,0,100,1/17/2017,9/30/2022,USD,1680000000,Y
BL234908,TERM,AMWINS,275,0,100,1/25/2017,1/25/2024,USD,2126238053,Y
BL234979,TERM,FDC,200,0,#N/A N/A,1/23/2017,6/2/2020,USD,10491978420,N
BL234983,TERM,SBAC,225,0,0,1/20/2017,3/24/2021,USD,2955000000,N
BL235001,TERM,RLGY,225,0,75,1/23/2017,7/20/2022,USD,2144500000,Y
BL235003,TERM,UNVR,275,0,0,1/19/2017,7/1/2022,USD,2466587500,Y
BL235005,TERM,TIBX,450,0,100,1/18/2017,12/4/2020,USD,1990000000,Y
BL235007,TERM,ZAYO,250,0,100,1/19/2017,1/19/2024,USD,2950000000,Y
BL235068,TERM,VST,325,0,100,2/7/2017,2/7/2024,USD,4300000000,Y
BL235069,TERM,ASUCOR,325,0,100,1/18/2017,8/4/2022,USD,5404824892,Y
BL235071,TERM,CHTR,200,0,#N/A N/A,1/19/2017,7/1/2020,USD,11959000000,N
BL235072,TERM,CHTR,200,0,#N/A N/A,1/19/2017,1/3/2021,USD,11959000000,N
BL235073,TERM,GCTI,400,0,100,1/19/2017,12/1/2023,USD,2285750000,Y
BL235079,TERM,TRCO,300,0,75,1/27/2017,1/27/2024,USD,4560447975,Y
BL235088,TERM,GRFSM,225,0,0,1/31/2017,1/31/2025,USD,6305377900,N
BL235089,TERM,GRFSM,175,0,0,1/31/2017,1/31/2023,USD,6305377900,N
BL235129,TERM,TRUN,250,0,0,1/31/2017,4/9/2023,USD,2610000000,Y
BL235149,TERM,LDOS,225,0,0,2/16/2017,8/16/2023,USD,1841450000,N
BL235158,TERM,PBH,275,0,75,1/26/2017,1/26/2024,USD,1427000000,N
BL235160,TERM,KIKCN,450,0,100,1/26/2017,8/26/2022,USD,1040000000,Y
BL235166,TERM,CCTRH,275,0,75,1/20/2017,10/16/2020,USD,1620000000,Y
BL235196,TERM,NRG,225,0,75,1/24/2017,6/30/2023,USD,4427000000,Y
BL235284,TERM,ALIANT,325,0,100,1/24/2017,8/14/2022,USD,1998500000,Y
BL235318,TERM,S,250,0,75,2/3/2017,2/3/2024,USD,8000000000,N
BL235410,TERM,LTM,300,0,100,1/27/2017,6/15/2022,USD,1580494320,Y
BL235421,TERM,SAMISA,200,0,#N/A N/A,2/2/2017,8/1/2021,USD,2415187498,N
BL235438,TERM,TKCHOL,375,0,100,2/1/2017,2/1/2023,USD,1340000000,Y
BL235474,TERM,MCROLN,275,0,0,6/21/2017,6/21/2024,USD,5193080000,Y
BL235531,TERM,ZIGGO,250,0,0,1/27/2017,4/15/2025,USD,4931820000,Y
BL235540,TERM,BJ,375,0,0,2/3/2017,2/3/2024,USD,1925000000,Y
BL235542,TERM,REYNOL,300,0,0,2/7/2017,2/5/2023,USD,4814692500,N
BL235547,TERM,VST,275,0,75,2/1/2017,8/4/2023,USD,5355000000,Y
BL235595,TERM,RRR,250,0,75,1/30/2017,6/8/2023,USD,3231560977,Y
BL235596,TERM,TIAUTO,275,0,75,1/27/2017,6/30/2022,USD,1729080000,Y
BL235667,TERM,AXL,225,0,75,4/6/2017,4/6/2024,USD,2815000000,Y
BL235684,TERM,KCI,325,0,100,2/3/2017,2/3/2024,USD,1639045050,Y
BL235765,TERM,CPWR,425,0,100,1/31/2017,12/15/2021,USD,1686000000,Y
BL235775,TERM,PITRCE,175,0,0,2/10/2017,2/10/2022,USD,5117000000,N
BL235815,TERM,ET,275,0,0,2/2/2017,2/2/2024,USD,2200000000,N
BL235818,TERM,PITRCE,200,0,0,2/10/2017,5/25/2023,USD,5117000000,N
BL235839,TERM,SWI,350,0,100,2/21/2017,2/5/2023,USD,1817000000,Y
BL235937,TERM,PF,200,0,0,2/3/2017,2/3/2024,USD,2487000000,N
BL236000,TERM,VERCST,550,0,100,2/9/2017,2/9/2022,USD,2122000000,Y
BL236007,TERM,HSI,325,0,75,2/6/2017,7/1/2022,USD,1491000000,Y
BL236071,DELAY-DRAW TERM,TMUS,250,0,0,12/29/2016,11/9/2022,USD,4000000000,Y
BL236095,TERM,DELL,250,0,75,3/8/2017,9/7/2023,USD,18062500000,Y
BL236099,TERM,LWSN,275,0,100,2/6/2017,2/1/2022,USD,3344500572,Y
BL236101,TERM,ZUFFAL,325,0,100,2/21/2017,8/18/2023,USD,1625000000,Y
BL236132,TERM,STAY,250,0,0,3/1/2017,8/30/2023,USD,1646750000,Y
BL236141,TERM,UNIT,300,0,100,2/9/2017,10/24/2022,USD,2683870000,Y
BL236143,TERM,SEM,350,0,100,3/6/2017,3/6/2024,USD,1600000000,N
BL236282,TERM,ACOM,325,0,100,2/8/2017,10/19/2023,USD,2204429293,Y
BL236283,TERM,UPCB,275,0,0,2/3/2017,4/15/2025,USD,5615050000,Y
BL236293,TERM,NAV,400,0,100,2/7/2017,8/7/2020,USD,1027000000,Y
BL236314,TERM,INEGRP,275,0,0,2/28/2017,3/31/2022,USD,4754890000,Y
BL236354,TERM,BERY,225,0,0,2/10/2017,2/8/2020,USD,4105375000,Y
BL236367,TERM,HCA,225,0,#N/A N/A,2/15/2017,2/15/2024,USD,6086000000,N
BL236427,TERM,NTY,350,0,100,2/14/2017,5/5/2023,USD,2160886400,Y
BL236441,TERM,SGMS,400,0,75,2/14/2017,10/1/2021,USD,4892589286,N
