ticker,date_time,price
AO602067,2020-09-15 19:38:16+00:00,51.939
AO602067,2020-09-15 19:38:21+00:00,52.355
AO602067,2020-09-15 19:41:19+00:00,51.861
AO602067,2020-09-15 19:41:23+00:00,51.836
AP654325,2020-09-15 19:43:12+00:00,92.4
AP654325,2020-09-15 19:46:21+00:00,94.24
AN418126,2020-09-15 19:50:03+00:00,30.032
AN418126,2020-09-15 19:51:40+00:00,30.032
AN418126,2020-09-15 19:51:40+00:00,30.032
AP654325,2020-09-15 19:55:53+00:00,91.0
AL094029,2020-09-15 19:59:03+00:00,78.18
AL094029,2020-09-15 19:59:06+00:00,78.18
ZR630910,2020-09-15 20:06:43+00:00,99.304
ZR630910,2020-09-15 20:10:47+00:00,99.384
AO602067,2020-09-15 20:15:20+00:00,50.447
EJ444912,2020-09-15 20:15:52+00:00,84.845
AL094029,2020-09-15 20:19:12+00:00,79.912
ZP300076,2020-09-15 20:19:30+00:00,65.109
AO337996,2020-09-15 20:21:39+00:00,69.004
ZR630910,2020-09-15 20:21:57+00:00,99.529
AU307195,2020-09-15 20:43:24+00:00,28.0
EJ444912,2020-09-15 20:44:09+00:00,84.75
AO602067,2020-09-15 20:51:04+00:00,51.5
ZR630910,2020-09-16 12:01:03+00:00,99.937
AO181459,2020-09-16 12:38:05+00:00,91.0
AO181459,2020-09-16 12:38:22+00:00,91.1
AO181459,2020-09-16 12:38:22+00:00,91.0
ZR630910,2020-09-16 13:01:25+00:00,101.68
ZR630910,2020-09-16 13:01:40+00:00,101.764
AP654325,2020-09-16 13:24:44+00:00,92.4
AP654325,2020-09-16 13:27:01+00:00,94.24
QZ203555,2020-09-16 13:32:19+00:00,99.97
AP654325,2020-09-16 13:45:07+00:00,91.583
AO181459,2020-09-16 13:46:08+00:00,90.347
AZ988248,2020-09-16 13:48:39+00:00,96.005
AZ988248,2020-09-16 13:48:59+00:00,96.205
AO040513,2020-09-16 13:49:11+00:00,94.239
AP654325,2020-09-16 14:04:27+00:00,92.4
AP654325,2020-09-16 14:06:52+00:00,94.0
AL094029,2020-09-16 14:07:00+00:00,83.0
BK128013,2020-09-16 14:07:02+00:00,106.25
AO181459,2020-09-16 14:12:55+00:00,91.1
AO181459,2020-09-16 14:12:55+00:00,91.0
AO181459,2020-09-16 14:14:12+00:00,91.0
AO181459,2020-09-16 14:14:12+00:00,90.99
AP654325,2020-09-16 14:32:45+00:00,91.61
AP654325,2020-09-16 14:32:45+00:00,91.65
AO337996,2020-09-16 14:34:19+00:00,69.1
AO337996,2020-09-16 14:34:20+00:00,69.0
AP654325,2020-09-16 14:43:22+00:00,92.733
AP654325,2020-09-16 14:43:34+00:00,92.768
AP654325,2020-09-16 14:43:34+00:00,93.768
QZ203555,2020-09-16 14:43:34+00:00,100.0
QZ203555,2020-09-16 14:43:34+00:00,99.9
AP654325,2020-09-16 14:46:29+00:00,92.5
AP654325,2020-09-16 14:46:30+00:00,93.771
AL094029,2020-09-16 14:55:00+00:00,78.838
AL094029,2020-09-16 14:55:00+00:00,79.588
AN418126,2020-09-16 14:59:43+00:00,31.0
AU307195,2020-09-16 15:00:33+00:00,28.5
AL094029,2020-09-16 15:16:00+00:00,78.312
AL094029,2020-09-16 15:16:00+00:00,79.062
AL094029,2020-09-16 15:22:00+00:00,79.25
AL094029,2020-09-16 15:23:00+00:00,78.656
AL094029,2020-09-16 15:23:00+00:00,78.5
AL094029,2020-09-16 15:24:00+00:00,78.5
AL094029,2020-09-16 15:26:00+00:00,79.25
ZR630910,2020-09-16 15:26:23+00:00,100.97
EK860033,2020-09-16 15:27:31+00:00,35.5
QZ203555,2020-09-16 15:31:35+00:00,100.0
QZ203555,2020-09-16 15:31:35+00:00,99.9
AO654249,2020-09-16 15:46:18+00:00,61.667
AO654249,2020-09-16 15:46:21+00:00,61.767
AO181459,2020-09-16 15:47:55+00:00,91.555
ZR630910,2020-09-16 16:12:48+00:00,101.968
ZR630910,2020-09-16 16:12:50+00:00,101.968
AP654325,2020-09-16 16:25:01+00:00,91.2
AP654325,2020-09-16 16:25:02+00:00,91.1
BK128013,2020-09-16 16:30:02+00:00,105.937
BK128013,2020-09-16 16:30:03+00:00,106.0
QZ203555,2020-09-16 16:37:55+00:00,100.0
QZ203555,2020-09-16 16:37:57+00:00,99.938
AP654325,2020-09-16 16:44:54+00:00,91.55
AP654325,2020-09-16 16:45:01+00:00,91.65
AP654325,2020-09-16 16:45:16+00:00,91.55
EJ444912,2020-09-16 16:54:24+00:00,84.7
EJ444912,2020-09-16 16:54:24+00:00,84.8
AO181459,2020-09-16 16:54:28+00:00,91.03
EJ444912,2020-09-16 16:54:29+00:00,85.0
QZ203555,2020-09-16 16:56:00+00:00,100.85
QZ203555,2020-09-16 16:58:05+00:00,100.75
ZP300076,2020-09-16 17:01:19+00:00,65.0
ZP300076,2020-09-16 17:01:19+00:00,65.185
ZP300076,2020-09-16 17:01:21+00:00,65.285
ZP300076,2020-09-16 17:01:21+00:00,65.185
AO181459,2020-09-16 17:31:11+00:00,91.367
AO602067,2020-09-16 17:39:48+00:00,51.04
AO602067,2020-09-16 17:40:03+00:00,50.997
AO602067,2020-09-16 17:40:03+00:00,51.0
AP654325,2020-09-16 17:52:19+00:00,91.5
EJ444912,2020-09-16 18:04:55+00:00,83.59
AL094029,2020-09-16 18:06:36+00:00,80.5
AL094029,2020-09-16 18:06:44+00:00,80.2
AL094029,2020-09-16 18:06:45+00:00,80.3
AL094029,2020-09-16 18:06:59+00:00,80.3
AO040513,2020-09-16 18:19:33+00:00,95.688
AO040513,2020-09-16 18:19:35+00:00,95.688
AP654325,2020-09-16 18:31:37+00:00,91.251
AP654325,2020-09-16 18:31:37+00:00,90.43
AP654325,2020-09-16 18:32:36+00:00,91.251
BK128013,2020-09-16 18:35:52+00:00,105.875
AO337996,2020-09-16 18:50:47+00:00,68.5
AL094029,2020-09-16 18:53:46+00:00,82.25
EJ444912,2020-09-16 19:29:01+00:00,84.375
ZP300076,2020-09-16 19:29:01+00:00,62.875
AO337996,2020-09-16 19:29:10+00:00,66.75
AU307195,2020-09-16 19:29:13+00:00,28.75
AP654325,2020-09-16 19:36:26+00:00,92.1
AP654325,2020-09-16 19:38:42+00:00,93.94
AP654325,2020-09-16 19:40:48+00:00,92.05
AP654325,2020-09-16 19:41:05+00:00,92.05
AZ988248,2020-09-16 19:43:36+00:00,94.5
AP654325,2020-09-16 19:43:58+00:00,93.89
AZ988248,2020-09-16 19:45:49+00:00,93.5
AO337996,2020-09-16 19:51:59+00:00,68.1
AO337996,2020-09-16 19:52:00+00:00,68.0
AO602067,2020-09-16 19:52:42+00:00,52.406
AO337996,2020-09-16 19:52:43+00:00,68.0
AO602067,2020-09-16 19:52:50+00:00,52.306
AO337996,2020-09-16 19:52:58+00:00,68.75
AO654246,2020-09-16 20:01:42+00:00,62.5
BK128013,2020-09-16 20:04:08+00:00,105.935
EJ444912,2020-09-16 20:05:42+00:00,83.049
EJ444912,2020-09-16 20:05:42+00:00,83.571
AO337996,2020-09-16 20:06:15+00:00,68.5
AO337996,2020-09-16 20:06:15+00:00,68.563
BK128013,2020-09-16 20:08:30+00:00,106.015
ZR630910,2020-09-16 20:13:27+00:00,101.748
ZR630910,2020-09-16 20:13:36+00:00,101.848
AL094029,2020-09-16 20:53:28+00:00,82.13
AO181459,2020-09-16 20:53:31+00:00,91.23
AO654249,2020-09-16 20:53:31+00:00,62.639
AP654325,2020-09-16 20:53:34+00:00,91.469
ZR630910,2020-09-16 20:53:41+00:00,100.978
BK128013,2020-09-16 20:53:50+00:00,106.325
EJ444912,2020-09-17 12:01:24+00:00,84.15
ZR630910,2020-09-17 12:07:45+00:00,101.733
AO654246,2020-09-17 13:15:24+00:00,62.0
AO654246,2020-09-17 13:16:26+00:00,63.15
AO654246,2020-09-17 13:17:29+00:00,63.15
AP654325,2020-09-17 13:30:43+00:00,89.928
AO654246,2020-09-17 13:44:51+00:00,63.578
AO654246,2020-09-17 13:45:00+00:00,63.678
AO654246,2020-09-17 13:53:45+00:00,64.078
AO654246,2020-09-17 13:54:02+00:00,64.178
AO181459,2020-09-17 13:58:54+00:00,90.032
AO181459,2020-09-17 13:58:54+00:00,89.832
EJ444912,2020-09-17 13:59:57+00:00,85.16
AO654246,2020-09-17 14:00:01+00:00,63.5
AO654246,2020-09-17 14:00:01+00:00,63.4
EJ444912,2020-09-17 14:00:05+00:00,85.06
EJ444912,2020-09-17 14:00:09+00:00,84.96
EJ444912,2020-09-17 14:00:09+00:00,85.06
AO654246,2020-09-17 14:00:49+00:00,63.5
AU307195,2020-09-17 14:02:53+00:00,30.0
AU307195,2020-09-17 14:02:56+00:00,29.95
AU307195,2020-09-17 14:03:04+00:00,29.85
AO654246,2020-09-17 14:03:18+00:00,63.5
EJ444912,2020-09-17 14:04:06+00:00,85.16
EJ444912,2020-09-17 14:04:10+00:00,85.06
EJ444912,2020-09-17 14:04:11+00:00,84.96
EJ444912,2020-09-17 14:04:11+00:00,85.06
AO654246,2020-09-17 14:06:16+00:00,63.5
EJ444912,2020-09-17 14:35:35+00:00,83.651
AP654325,2020-09-17 14:40:19+00:00,90.1
AP654325,2020-09-17 14:40:20+00:00,90.0
AP654325,2020-09-17 14:41:07+00:00,90.0
EK860033,2020-09-17 15:16:15+00:00,35.5
AO337996,2020-09-17 15:25:31+00:00,69.2
AP654325,2020-09-17 15:27:25+00:00,90.99
AP654325,2020-09-17 15:28:56+00:00,92.8
AL094029,2020-09-17 15:29:51+00:00,82.5
AO602067,2020-09-17 15:31:06+00:00,50.55
AO602067,2020-09-17 15:31:06+00:00,50.515
AP654325,2020-09-17 15:35:21+00:00,90.9
AP654325,2020-09-17 15:36:55+00:00,92.71
AL094029,2020-09-17 15:40:06+00:00,81.85
AL094029,2020-09-17 15:40:09+00:00,81.75
AL094029,2020-09-17 15:40:09+00:00,81.85
AU307195,2020-09-17 15:53:30+00:00,26.534
AO654246,2020-09-17 15:57:31+00:00,63.0
AP654325,2020-09-17 16:03:33+00:00,91.166
ZP300076,2020-09-17 16:07:46+00:00,62.97
AP654325,2020-09-17 16:07:47+00:00,88.5
EJ444912,2020-09-17 16:09:15+00:00,84.55
AO337996,2020-09-17 16:15:22+00:00,68.6
AO337996,2020-09-17 16:15:22+00:00,68.75
AO337996,2020-09-17 16:15:22+00:00,68.4
AO337996,2020-09-17 16:18:58+00:00,67.9
AO337996,2020-09-17 16:18:59+00:00,68.1
AO602067,2020-09-17 16:19:18+00:00,50.125
AO602067,2020-09-17 16:19:19+00:00,50.125
AO654249,2020-09-17 16:26:49+00:00,61.0
AO602067,2020-09-17 16:32:36+00:00,50.125
AO602067,2020-09-17 16:32:36+00:00,48.7
AO602067,2020-09-17 16:32:41+00:00,50.1
AO602067,2020-09-17 16:33:36+00:00,50.125
AO654246,2020-09-17 16:39:29+00:00,62.45
AP654325,2020-09-17 16:42:27+00:00,90.206
QZ203555,2020-09-17 17:02:22+00:00,100.0
QZ203555,2020-09-17 17:02:22+00:00,99.9
AP654325,2020-09-17 17:05:21+00:00,91.482
AP654325,2020-09-17 17:05:27+00:00,90.105
ZP300076,2020-09-17 17:12:31+00:00,63.25
AO602067,2020-09-17 17:19:47+00:00,50.4
AO602067,2020-09-17 17:19:47+00:00,50.6
AO181459,2020-09-17 17:25:45+00:00,91.386
AO181459,2020-09-17 17:25:47+00:00,91.486
AP654325,2020-09-17 17:25:59+00:00,90.17
AP654325,2020-09-17 17:26:03+00:00,90.13
AU307195,2020-09-17 17:31:01+00:00,28.0
AP654325,2020-09-17 17:32:23+00:00,91.456
AP654325,2020-09-17 17:32:29+00:00,90.105
AP654325,2020-09-17 17:33:17+00:00,91.456
AP654325,2020-09-17 17:33:20+00:00,90.105
AO337996,2020-09-17 17:39:08+00:00,69.153
AO337996,2020-09-17 17:39:09+00:00,69.053
AO337996,2020-09-17 17:39:56+00:00,69.053
AP654325,2020-09-17 17:45:06+00:00,90.0
AP654325,2020-09-17 17:46:41+00:00,91.8
BK128013,2020-09-17 17:51:19+00:00,106.25
BK128013,2020-09-17 17:51:40+00:00,106.281
QZ203555,2020-09-17 18:05:47+00:00,100.2
QZ203555,2020-09-17 18:06:01+00:00,100.1
AN418126,2020-09-17 18:06:41+00:00,28.97
AP654325,2020-09-17 18:08:48+00:00,89.5
QZ203555,2020-09-17 18:29:28+00:00,99.0
ZR630910,2020-09-17 18:32:53+00:00,101.875
ZR630910,2020-09-17 18:33:08+00:00,101.875
ZR630910,2020-09-17 18:33:08+00:00,101.975
AP654325,2020-09-17 18:34:27+00:00,90.0
AO040513,2020-09-17 18:35:34+00:00,93.17
AO040513,2020-09-17 18:36:30+00:00,93.17
AP654325,2020-09-17 18:37:18+00:00,91.8
ZR630910,2020-09-17 18:38:53+00:00,103.148
ZP300076,2020-09-17 18:53:21+00:00,64.0
ZP300076,2020-09-17 18:53:28+00:00,63.498
ZP300076,2020-09-17 18:53:46+00:00,63.598
ZP300076,2020-09-17 18:53:46+00:00,63.498
QZ203555,2020-09-17 18:54:02+00:00,99.679
AP654325,2020-09-17 19:17:30+00:00,90.5
AP654325,2020-09-17 19:17:30+00:00,90.4
BK128013,2020-09-17 19:24:02+00:00,105.5
QZ203555,2020-09-17 19:40:06+00:00,98.75
AL094029,2020-09-17 19:49:02+00:00,81.029
AL094029,2020-09-17 19:49:05+00:00,81.029
EJ444912,2020-09-17 19:55:14+00:00,84.903
AZ988248,2020-09-17 20:04:37+00:00,93.53
AP654325,2020-09-17 20:05:45+00:00,88.721
AP654325,2020-09-17 20:06:40+00:00,88.801
AZ988248,2020-09-17 20:06:41+00:00,93.61
AO602067,2020-09-17 20:12:13+00:00,51.1
AU307195,2020-09-17 20:12:15+00:00,28.5
AO602067,2020-09-17 20:12:20+00:00,51.0
AO602067,2020-09-17 20:13:25+00:00,51.0
AO337996,2020-09-17 20:20:45+00:00,68.802
AO337996,2020-09-17 20:20:47+00:00,68.702
AO337996,2020-09-17 20:21:24+00:00,68.702
AO602067,2020-09-18 13:32:33+00:00,51.625
AO602067,2020-09-18 13:32:35+00:00,51.725
AO337996,2020-09-18 13:49:07+00:00,68.5
AO181459,2020-09-18 13:50:09+00:00,89.855
AO337996,2020-09-18 13:50:59+00:00,68.5
EJ444912,2020-09-18 13:51:15+00:00,84.101
AP654325,2020-09-18 13:52:09+00:00,89.499
AO181459,2020-09-18 13:53:36+00:00,88.6
AP654325,2020-09-18 13:54:31+00:00,91.289
QZ203555,2020-09-18 13:55:18+00:00,99.5
AO337996,2020-09-18 13:57:08+00:00,69.4
AO337996,2020-09-18 13:57:17+00:00,69.5
AO602067,2020-09-18 14:30:05+00:00,50.344
AO602067,2020-09-18 14:30:24+00:00,50.0
AO602067,2020-09-18 14:33:01+00:00,49.672
AO602067,2020-09-18 14:33:33+00:00,49.672
BK128013,2020-09-18 14:41:05+00:00,105.595
AP654325,2020-09-18 14:45:08+00:00,89.0
AP654325,2020-09-18 14:45:12+00:00,88.825
AP654325,2020-09-18 14:45:12+00:00,88.925
AO040513,2020-09-18 15:22:09+00:00,94.28
AP654325,2020-09-18 15:36:24+00:00,88.866
AP654325,2020-09-18 15:36:24+00:00,88.841
AO337996,2020-09-18 15:45:08+00:00,68.0
AO337996,2020-09-18 15:45:08+00:00,68.062
ZP300076,2020-09-18 15:46:50+00:00,63.5
ZP300076,2020-09-18 15:46:50+00:00,64.0
AO040513,2020-09-18 15:47:24+00:00,94.5
AO602067,2020-09-18 15:49:57+00:00,51.756
AO602067,2020-09-18 15:50:07+00:00,51.791
AO602067,2020-09-18 15:50:07+00:00,52.179
AO181459,2020-09-18 15:50:50+00:00,91.042
AO181459,2020-09-18 15:50:50+00:00,91.185
QZ203555,2020-09-18 15:55:40+00:00,99.008
ZP300076,2020-09-18 15:58:27+00:00,63.5
ZP300076,2020-09-18 15:58:42+00:00,63.5
ZP300076,2020-09-18 15:58:42+00:00,63.6
EJ444912,2020-09-18 16:04:12+00:00,83.581
QZ203555,2020-09-18 16:05:05+00:00,98.936
QZ203555,2020-09-18 16:05:12+00:00,98.936
AU307195,2020-09-18 16:07:32+00:00,28.25
ZP300076,2020-09-18 16:08:00+00:00,63.5
ZP300076,2020-09-18 16:08:15+00:00,63.6
ZP300076,2020-09-18 16:08:15+00:00,63.5
ZP300076,2020-09-18 16:08:46+00:00,63.5
ZP300076,2020-09-18 16:09:00+00:00,63.6
ZP300076,2020-09-18 16:09:00+00:00,63.5
ZP300076,2020-09-18 16:20:14+00:00,63.5
ZP300076,2020-09-18 16:20:33+00:00,63.6
ZP300076,2020-09-18 16:20:33+00:00,63.5
AO654249,2020-09-18 16:24:35+00:00,62.0
AO654249,2020-09-18 16:24:35+00:00,61.9
AP654325,2020-09-18 16:29:32+00:00,89.005
AP654325,2020-09-18 16:29:33+00:00,88.905
ZP300076,2020-09-18 16:41:40+00:00,63.5
ZP300076,2020-09-18 16:41:55+00:00,63.6
ZP300076,2020-09-18 16:41:55+00:00,63.5
ZP300076,2020-09-18 16:54:52+00:00,63.5
ZP300076,2020-09-18 16:55:14+00:00,63.6
ZP300076,2020-09-18 16:55:14+00:00,63.5
AP654325,2020-09-18 17:03:57+00:00,88.9
AP654325,2020-09-18 17:05:11+00:00,89.0
AO602067,2020-09-18 17:06:33+00:00,50.0
AO602067,2020-09-18 17:06:40+00:00,49.751
AO602067,2020-09-18 17:06:41+00:00,50.0
AP654325,2020-09-18 17:12:31+00:00,88.366
AL094029,2020-09-18 17:13:33+00:00,81.468
AP654325,2020-09-18 17:15:28+00:00,90.133
AL094029,2020-09-18 17:19:58+00:00,81.75
AP654325,2020-09-18 17:20:12+00:00,88.366
AP654325,2020-09-18 17:21:56+00:00,90.126
AO602067,2020-09-18 17:28:04+00:00,51.45
AO602067,2020-09-18 17:28:06+00:00,51.55
EJ444912,2020-09-18 17:30:52+00:00,83.571
AU307195,2020-09-18 17:37:15+00:00,28.5
AU307195,2020-09-18 17:37:51+00:00,28.0
AU307195,2020-09-18 17:54:27+00:00,27.971
EJ444912,2020-09-18 17:58:16+00:00,84.0
AU307195,2020-09-18 17:58:45+00:00,28.5
AP654325,2020-09-18 17:59:35+00:00,88.25
QZ203555,2020-09-18 17:59:38+00:00,98.72
EJ444912,2020-09-18 17:59:58+00:00,84.0
QZ203555,2020-09-18 18:00:53+00:00,99.0
ZR630910,2020-09-18 18:08:03+00:00,101.875
ZP300076,2020-09-18 18:08:57+00:00,63.3
ZP300076,2020-09-18 18:09:17+00:00,63.4
ZP300076,2020-09-18 18:09:17+00:00,63.3
AO654246,2020-09-18 18:09:48+00:00,63.47
AO602067,2020-09-18 18:14:32+00:00,50.038
AO602067,2020-09-18 18:14:32+00:00,50.1
ZP300076,2020-09-18 18:20:27+00:00,63.5
AZ988248,2020-09-18 18:21:43+00:00,95.1
AZ988248,2020-09-18 18:21:52+00:00,95.1
AO602067,2020-09-18 18:21:54+00:00,48.506
AO602067,2020-09-18 18:21:55+00:00,48.75
AP654325,2020-09-18 18:23:18+00:00,88.8
AO337996,2020-09-18 18:44:26+00:00,68.1
AO337996,2020-09-18 18:44:30+00:00,68.0
AO602067,2020-09-18 18:53:55+00:00,50.51
AO602067,2020-09-18 18:54:38+00:00,50.75
AU307195,2020-09-18 18:56:37+00:00,28.25
AO181459,2020-09-18 18:57:26+00:00,89.092
AL094029,2020-09-18 19:15:57+00:00,81.351
AP654325,2020-09-18 19:34:59+00:00,88.99
BK128013,2020-09-18 19:35:18+00:00,105.53
AP654325,2020-09-18 19:38:20+00:00,90.76
AP654325,2020-09-18 19:44:49+00:00,89.0
EJ444912,2020-09-18 19:45:26+00:00,84.586
QZ203555,2020-09-18 19:45:26+00:00,98.72
AP654325,2020-09-18 19:45:37+00:00,90.0
AZ988248,2020-09-18 19:51:25+00:00,92.663
AZ988248,2020-09-18 19:51:25+00:00,91.638
AO602067,2020-09-18 19:59:58+00:00,51.6
AO602067,2020-09-18 19:59:59+00:00,51.5
AP654325,2020-09-18 20:15:58+00:00,88.28
AZ988248,2020-09-18 20:18:14+00:00,94.0
QZ203555,2020-09-18 20:22:51+00:00,99.76
QZ203555,2020-09-18 20:23:42+00:00,99.66
EJ444912,2020-09-18 20:44:28+00:00,84.836
AO602067,2020-09-18 20:49:27+00:00,51.169
ZP300076,2020-09-18 20:50:09+00:00,63.334
ZR630910,2020-09-18 20:53:04+00:00,101.017
EJ444912,2020-09-21 12:01:18+00:00,83.56
EK860033,2020-09-21 12:48:35+00:00,34.25
EK860033,2020-09-21 12:48:35+00:00,34.15
QZ203555,2020-09-21 12:49:42+00:00,98.0
AO654249,2020-09-21 13:10:52+00:00,62.0
ZP300076,2020-09-21 13:16:10+00:00,63.4
ZP300076,2020-09-21 13:16:10+00:00,63.525
AO181459,2020-09-21 13:27:34+00:00,89.0
ZP300076,2020-09-21 13:31:14+00:00,64.0
AO654249,2020-09-21 13:34:26+00:00,62.0
AO654246,2020-09-21 13:38:50+00:00,63.75
AO602067,2020-09-21 14:00:05+00:00,51.269
AO602067,2020-09-21 14:00:05+00:00,51.169
AP654325,2020-09-21 14:06:49+00:00,88.45
AL094029,2020-09-21 14:13:00+00:00,78.9
AP654325,2020-09-21 14:15:32+00:00,90.21
QZ203555,2020-09-21 14:24:40+00:00,98.0
AO654249,2020-09-21 14:31:49+00:00,62.25
AO654249,2020-09-21 14:37:11+00:00,62.25
AO654249,2020-09-21 14:38:02+00:00,62.125
AO181459,2020-09-21 14:40:01+00:00,89.1
AO181459,2020-09-21 14:40:01+00:00,88.9
EJ444912,2020-09-21 14:48:45+00:00,84.367
AP654325,2020-09-21 14:53:33+00:00,87.783
AP654325,2020-09-21 14:55:40+00:00,89.533
QZ203555,2020-09-21 14:59:20+00:00,98.4
AP654325,2020-09-21 15:05:05+00:00,86.0
AP654325,2020-09-21 15:06:11+00:00,85.952
AO654249,2020-09-21 15:10:38+00:00,62.0
AO654249,2020-09-21 15:12:30+00:00,61.875
AZ988248,2020-09-21 15:12:39+00:00,95.378
ZP300076,2020-09-21 15:15:10+00:00,62.899
ZP300076,2020-09-21 15:15:27+00:00,62.999
ZP300076,2020-09-21 15:15:27+00:00,62.899
ZR630910,2020-09-21 15:32:40+00:00,101.16
ZR630910,2020-09-21 15:32:47+00:00,101.26
ZR630910,2020-09-21 15:32:47+00:00,101.16
AP654325,2020-09-21 15:40:08+00:00,88.016
AP654325,2020-09-21 15:40:09+00:00,88.516
AO654246,2020-09-21 15:58:05+00:00,61.157
AO654246,2020-09-21 15:58:06+00:00,61.057
AO337996,2020-09-21 15:59:47+00:00,68.9
AO337996,2020-09-21 15:59:54+00:00,69.0
AP654325,2020-09-21 16:04:47+00:00,88.04
AP654325,2020-09-21 16:09:45+00:00,88.05
AP654325,2020-09-21 16:10:39+00:00,90.4
EJ444912,2020-09-21 16:26:42+00:00,84.602
EJ444912,2020-09-21 16:27:34+00:00,85.102
AO337996,2020-09-21 16:40:25+00:00,65.477
AO337996,2020-09-21 16:40:30+00:00,65.577
AP654325,2020-09-21 16:58:26+00:00,86.03
AO654246,2020-09-21 17:01:08+00:00,61.33
AO654246,2020-09-21 17:02:05+00:00,61.25
ZR630910,2020-09-21 17:05:52+00:00,100.699
ZR630910,2020-09-21 17:06:14+00:00,100.699
AO654246,2020-09-21 17:11:32+00:00,61.065
AO654246,2020-09-21 17:11:37+00:00,61.05
AP654325,2020-09-21 17:12:14+00:00,87.1
AP654325,2020-09-21 17:12:30+00:00,87.0
AN418126,2020-09-21 17:27:55+00:00,30.609
AN418126,2020-09-21 17:28:13+00:00,30.709
AN418126,2020-09-21 17:28:13+00:00,30.609
EJ444912,2020-09-21 17:28:46+00:00,82.021
EJ444912,2020-09-21 17:28:46+00:00,82.521
AO602067,2020-09-21 17:44:00+00:00,51.0
AO602067,2020-09-21 17:44:13+00:00,51.0
AO602067,2020-09-21 17:44:16+00:00,51.1
AO602067,2020-09-21 17:44:17+00:00,51.0
AO602067,2020-09-21 17:45:04+00:00,51.0
AL094029,2020-09-21 17:55:14+00:00,80.521
AO040513,2020-09-21 18:09:21+00:00,94.748
AO040513,2020-09-21 18:09:24+00:00,94.748
AL094029,2020-09-21 18:10:46+00:00,78.853
AL094029,2020-09-21 18:10:48+00:00,78.459
AP654325,2020-09-21 18:13:51+00:00,86.433
AP654325,2020-09-21 18:19:25+00:00,86.062
AP654325,2020-09-21 18:19:26+00:00,86.0
QZ203555,2020-09-21 18:31:24+00:00,98.065
AO337996,2020-09-21 18:32:05+00:00,68.6
AO337996,2020-09-21 18:32:05+00:00,68.5
QZ203555,2020-09-21 18:38:44+00:00,97.696
QZ203555,2020-09-21 18:38:45+00:00,97.696
AL094029,2020-09-21 18:45:40+00:00,76.603
AO181459,2020-09-21 19:20:36+00:00,87.152
ZP300076,2020-09-21 19:21:32+00:00,62.5
ZP300076,2020-09-21 19:21:36+00:00,62.0
ZP300076,2020-09-21 19:21:51+00:00,62.1
ZP300076,2020-09-21 19:21:51+00:00,62.0
ZR630910,2020-09-21 19:36:49+00:00,99.875
AL094029,2020-09-21 19:45:17+00:00,78.87
QZ203555,2020-09-21 19:49:54+00:00,97.537
AO602067,2020-09-21 20:01:21+00:00,50.487
AN418126,2020-09-21 20:01:27+00:00,30.617
QZ203555,2020-09-21 20:02:41+00:00,97.233
QZ203555,2020-09-21 20:02:42+00:00,97.333
EJ444912,2020-09-21 20:03:45+00:00,82.898
AO337996,2020-09-21 20:13:16+00:00,67.75
AU307195,2020-09-21 20:42:22+00:00,27.5
AU307195,2020-09-21 20:42:53+00:00,27.5
EJ444912,2020-09-21 20:44:05+00:00,82.898
AO181459,2020-09-21 20:44:07+00:00,87.75
AU307195,2020-09-21 20:46:17+00:00,27.563
AO654246,2020-09-21 20:54:14+00:00,62.5
AO654249,2020-09-21 20:59:59+00:00,62.5
AO654246,2020-09-22 12:49:08+00:00,62.0
AO040513,2020-09-22 12:56:13+00:00,93.551
AO040513,2020-09-22 12:56:19+00:00,93.489
AO337996,2020-09-22 12:59:14+00:00,68.192
AO337996,2020-09-22 12:59:14+00:00,67.992
AL094029,2020-09-22 13:21:28+00:00,78.472
ZP300076,2020-09-22 13:31:27+00:00,60.97
BK128013,2020-09-22 13:36:00+00:00,104.5
BK128013,2020-09-22 13:37:04+00:00,103.412
AO337996,2020-09-22 13:38:25+00:00,68.15
AO337996,2020-09-22 13:38:33+00:00,68.25
AO181459,2020-09-22 13:44:41+00:00,88.0
AO181459,2020-09-22 13:44:49+00:00,87.938
AO181459,2020-09-22 13:51:43+00:00,89.168
AO181459,2020-09-22 13:51:45+00:00,89.268
AO337996,2020-09-22 13:56:52+00:00,67.992
BK128013,2020-09-22 13:57:27+00:00,103.575
ZP300076,2020-09-22 14:25:26+00:00,61.199
ZP300076,2020-09-22 14:25:40+00:00,61.137
AO337996,2020-09-22 14:26:58+00:00,67.0
AL094029,2020-09-22 14:27:47+00:00,78.1
AO337996,2020-09-22 14:28:32+00:00,67.185
QZ203555,2020-09-22 14:32:06+00:00,98.0
AO337996,2020-09-22 14:33:55+00:00,67.0
QZ203555,2020-09-22 14:34:08+00:00,97.603
AO337996,2020-09-22 14:34:49+00:00,67.185
AL094029,2020-09-22 14:34:51+00:00,78.75
AL094029,2020-09-22 14:35:19+00:00,79.0
AO602067,2020-09-22 14:52:19+00:00,50.225
AO602067,2020-09-22 14:52:19+00:00,50.025
AO337996,2020-09-22 14:56:18+00:00,65.4
AO337996,2020-09-22 14:56:20+00:00,65.3
ZP300076,2020-09-22 14:59:34+00:00,60.032
ZP300076,2020-09-22 15:00:02+00:00,59.97
AO602067,2020-09-22 15:06:23+00:00,50.1
AO602067,2020-09-22 15:06:24+00:00,50.0
AO337996,2020-09-22 15:06:39+00:00,66.5
