ticker,date_time,ret,trgt,t1,bin,side,clfW,name,cpn,date_issued,maturity,curr,amt_out,convertible,industry_sector,industry_group,industry_subgroup,callable,call_schedule,ISIN,conId,close,ytm,spread,moody,avg_rating
EJ247939,2020-07-22 16:59:59,0.011425554382260117,0.010622353343578785,2020-07-27 09:20:05,1.0,1.0,0.5923343512974749,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,94.7,0.0488988208770752,0.0188988208770752,3.0,3.0
EJ247939,2020-09-16 11:38:03,0.026895933929078186,0.013907276805110313,2020-09-22 12:47:00,1.0,-1.0,0.6178892905900505,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,94.0,0.05343587119224017,0.023435871192240172,3.0,3.0
EJ247939,2020-09-18 10:56:19,0.01612903225806428,0.01302485422668974,2020-09-21 11:14:58,1.0,-1.0,0.6243981923027542,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,94.5,0.051206960678100585,0.021206960678100586,3.0,3.0
EJ247939,2020-09-29 10:58:58,-0.10098522167487678,0.01317257916467944,2020-10-01 12:12:52,0.0,-1.0,0.6325440299167764,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,91.25,0.06682547207618669,0.036825472076186694,3.0,3.0
EJ247939,2020-09-29 13:55:41,-0.10591133004926045,0.012284266680620368,2020-10-01 12:12:52,0.0,-1.0,0.6347665923049903,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,90.75,0.06924235396385195,0.03924235396385195,3.0,3.0
EJ247939,2020-09-29 16:23:02,-0.10591133004926045,0.011161680459644871,2020-10-01 12:12:52,0.0,-1.0,0.6437305183308509,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,90.75,0.06924235396385195,0.03924235396385195,3.0,3.0
EJ247939,2020-10-05 12:40:28,-0.007978723404255095,0.05898956238948966,2020-10-15 13:46:29,0.0,1.0,0.8296237373477264,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,94.0,0.053997335433959966,0.023997335433959967,3.0,3.0
EJ247939,2020-10-06 16:11:01,-0.006965699208442588,0.05337164945958227,2020-10-19 10:10:28,0.0,1.0,0.8307839373590931,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,94.75,0.05053339958190918,0.02053339958190918,3.0,3.0
EJ247939,2020-10-07 16:13:19,-0.0016976127320950107,0.04847663327493485,2020-10-19 10:10:28,0.0,1.0,0.839374186772514,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,94.25,0.052888116836547865,0.022888116836547866,3.0,3.0
EJ247939,2020-10-09 09:55:13,-0.009578947368420576,0.043884818380570796,2020-10-19 10:10:28,0.0,1.0,0.8436366479755653,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,95.0,0.049451684951782225,0.019451684951782226,3.0,3.0
EJ247939,2020-10-13 12:43:50,-0.010495068265313323,0.039735710257525314,2020-10-23 12:59:39,0.0,1.0,0.8462953339882313,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,94.997,0.049567193984985346,0.019567193984985347,3.0,3.0
EJ247939,2020-11-02 13:02:57,-0.057023498694517505,0.016269095523751397,2020-11-04 12:35:19,0.0,-1.0,0.9152366888292507,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,90.29,0.0732433377958771,0.04324333779587711,3.0,3.0
EJ247939,2020-11-03 13:51:42,-0.04848856676406654,0.016667905957001024,2020-11-05 14:40:10,0.0,-1.0,0.9569097644239762,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,91.504,0.06717865653038027,0.03717865653038027,3.0,3.0
EJ247939,2020-11-04 09:50:08,-0.005263157894736636,0.024961678743663885,2020-11-17 10:09:43,0.0,-1.0,0.9778000244043992,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,94.5,0.05252751350402833,0.022527513504028332,3.0,3.0
EJ247939,2020-11-05 09:23:05,-0.0013140604467806183,0.028622339998330745,2020-11-17 10:09:43,0.0,1.0,0.9809626577489035,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,95.125,0.04956013679504395,0.019560136795043953,3.0,3.0
EJ247939,2020-11-05 14:40:10,-0.012135139912859971,0.025950216962953875,2020-11-17 10:09:43,0.0,1.0,0.9853586926426188,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,96.167,0.0446168690750738,0.014616869075073799,3.0,3.0
EJ247939,2020-11-06 10:21:30,0.007284255616935242,0.02692326779792938,2020-11-17 10:09:43,1.0,1.0,0.9964380629304239,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,94.313,0.05348986625671387,0.02348986625671387,3.0,3.0
EJ247939,2020-11-10 14:15:08,-0.0021151832460728492,0.024452343644156025,2020-11-23 10:53:01,0.0,1.0,1.0,OXY,2.7,2012-06-19 00:00:00,2023-02-15 00:00:00,USD,1250000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2022-11-15 100.0,US674599CE35,109486035,95.5,0.04789557456970215,0.01789557456970215,3.0,3.0
EJ248159,2020-09-25 11:16:02,0.007413331692761593,0.0636795248484985,2020-10-05 14:09:47,1.0,1.0,0.9781343963015252,OVV,5.625,2012-06-19 00:00:00,2024-07-01 00:00:00,USD,1000000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,False,,US651290AQ17,109491124,97.527,0.06359811174875836,0.013598111748758357,3.0,2.5
EJ248159,2020-09-30 09:28:22,-0.01781103494365044,0.039350625141600766,2020-10-13 09:26:48,0.0,-1.0,0.9828182669682191,OVV,5.625,2012-06-19 00:00:00,2024-07-01 00:00:00,USD,1000000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,False,,US651290AQ17,109491124,97.0,0.06523103418637671,0.01523103418637671,3.0,2.5
EJ248159,2020-09-30 11:14:21,-0.01529987140412492,0.03586046254147143,2020-10-13 09:26:48,0.0,-1.0,1.0,OVV,5.625,2012-06-19 00:00:00,2024-07-01 00:00:00,USD,1000000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,False,,US651290AQ17,109491124,97.248,0.06447259612083436,0.01447259612083436,3.0,2.5
EJ252095,2020-07-21 12:12:35,-0.007432758122047689,0.014118997858168928,2020-08-03 11:46:21,0.0,-1.0,0.9082514186361399,WES,4.0,2012-06-21 00:00:00,2022-07-01 00:00:00,USD,670000000.0,False,Energy,Pipelines,Pipelines,True,2022-04-01 100.0,US958254AB09,109748520,102.959,0.02452917819023133,0.004529178190231329,3.0,3.0
EJ252095,2020-07-29 15:10:26,0.011999999999999567,0.012812805925824686,2020-08-10 10:03:15,1.0,1.0,0.9476944348477256,WES,4.0,2012-06-21 00:00:00,2022-07-01 00:00:00,USD,670000000.0,False,Energy,Pipelines,Pipelines,True,2022-04-01 100.0,US958254AB09,109748520,102.5,0.026743671188280832,0.006743671188280832,3.0,3.0
EJ252095,2020-08-03 11:46:21,-0.012455413091680412,0.01215196415583414,2020-08-14 12:46:52,0.0,1.0,0.9553065573231934,WES,4.0,2012-06-21 00:00:00,2022-07-01 00:00:00,USD,670000000.0,False,Energy,Pipelines,Pipelines,True,2022-04-01 100.0,US958254AB09,109748520,103.73,0.020246253347396853,0.0002462533473968527,3.0,3.0
EJ252095,2020-08-10 10:03:15,-0.014267810662295988,0.010816453199586823,2020-08-20 16:59:59,0.0,1.0,1.0,WES,4.0,2012-06-21 00:00:00,2022-07-01 00:00:00,USD,670000000.0,False,Energy,Pipelines,Pipelines,True,2022-04-01 100.0,US958254AB09,109748520,103.73,0.02005318665504456,5.3186655044560466e-05,3.0,3.0
EJ319365,2020-12-22 13:52:22,-0.010321975250718318,0.04271765730758652,2021-01-06 15:38:56,0.0,1.0,0.951991288281975,SVC,5.0,2012-08-09 00:00:00,2022-08-15 00:00:00,USD,500000000.0,False,Financial,REITS,REITS-Hotels,True,2022-02-15 100.0,US44106MAQ50,112090385,102.306,0.03561422667503356,0.015614226675033562,3.0,3.0
EJ319365,2021-01-06 15:38:56,0.00993086419753042,0.03887696273570525,2021-01-19 12:45:05,1.0,1.0,0.9537248546028056,SVC,5.0,2012-08-09 00:00:00,2022-08-15 00:00:00,USD,500000000.0,False,Financial,REITS,REITS-Hotels,True,2022-02-15 100.0,US44106MAQ50,112090385,101.25,0.0419396233558655,0.0219396233558655,3.0,3.0
EJ319365,2021-01-27 11:28:35,-0.00878355169537215,0.026379413053689803,2021-02-17 14:42:25,0.0,-1.0,0.9904704939821307,SVC,5.0,2012-08-09 00:00:00,2022-08-15 00:00:00,USD,500000000.0,False,Financial,REITS,REITS-Hotels,True,2022-02-15 100.0,US44106MAQ50,112090385,101.0,0.04331702756881714,0.02331702756881714,3.0,3.0
EJ319365,2021-02-02 11:41:23,-0.00592767064134625,0.02393372910745767,2021-02-17 14:42:25,0.0,-1.0,1.0,SVC,5.0,2012-08-09 00:00:00,2022-08-15 00:00:00,USD,500000000.0,False,Financial,REITS,REITS-Hotels,True,2022-02-15 100.0,US44106MAQ50,112090385,101.291,0.041313114643096935,0.021313114643096934,3.0,3.0
EJ352582,2020-07-08 15:03:50,0.02193047889004962,0.016228163650226023,2020-07-20 14:06:56,1.0,-1.0,0.5057451709648006,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,68.5,0.2031858033144474,0.1731858033144474,6.0,5.0
EJ352582,2020-07-20 14:06:56,0.1606926406926399,0.02604541440477287,2020-07-23 11:21:15,1.0,-1.0,0.5145909158839983,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,67.03,0.21401749588608743,0.18401749588608743,6.0,5.0
EJ352582,2020-07-20 14:19:37,0.1601731601731593,0.023998903055734398,2020-07-23 11:21:15,1.0,-1.0,0.5149305194844654,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,67.0,0.2142067855144077,0.1842067855144077,6.0,5.0
EJ352582,2020-07-21 09:29:11,0.1601731601731593,0.02128174080608606,2020-07-23 11:21:15,1.0,-1.0,0.5150945924554431,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,67.0,0.21435811934638022,0.18435811934638022,6.0,5.0
EJ352582,2020-07-21 09:32:15,0.15909956709956652,0.018937755210339795,2020-07-23 11:21:15,1.0,-1.0,0.5152586654264207,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,66.938,0.21475001813864708,0.18475001813864708,6.0,5.0
EJ352582,2020-07-21 13:20:09,0.16070995670995614,0.016692695155357644,2020-07-23 11:21:15,1.0,-1.0,0.5152760987041791,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,67.031,0.21416233622910735,0.18416233622910735,6.0,5.0
EJ352582,2020-07-21 13:46:38,0.15151515151515094,0.015809898063696814,2020-07-23 11:21:15,1.0,-1.0,0.5154764225443681,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,66.5,0.21753142911458012,0.18753142911458012,6.0,5.0
EJ352582,2020-07-21 16:35:49,0.1601731601731593,0.01618603781264651,2020-07-23 11:21:15,1.0,-1.0,0.5163156049907092,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,67.0,0.21435811934638022,0.18435811934638022,6.0,5.0
EJ352582,2020-07-23 11:22:27,-0.039145907473309816,0.05433594683390965,2020-08-03 16:08:53,0.0,-1.0,0.6443344338651417,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,67.5,0.2115116370460987,0.1815116370460987,6.0,5.0
EJ352582,2020-07-23 14:55:42,-0.04002846975088992,0.05030158016845248,2020-08-03 16:08:53,0.0,-1.0,0.6500128076684877,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,67.438,0.21190068947863577,0.18190068947863577,6.0,5.0
EJ352582,2020-07-27 16:45:31,0.03676470588235281,0.03530691715878982,2020-08-04 11:50:13,1.0,1.0,0.6558813279390985,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,68.0,0.20897776286116476,0.17897776286116476,6.0,5.0
EJ352582,2020-07-28 15:58:59,0.0344165151985345,0.03200943350560653,2020-07-30 16:54:21,1.0,1.0,0.6594525210754847,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,67.671,0.2111862123296261,0.1811862123296261,6.0,5.0
EJ352582,2020-08-07 15:47:00,0.03412969283276479,0.014210498142544025,2020-08-10 15:19:03,1.0,1.0,0.6621335914792138,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,73.25,0.17901213317370418,0.14901213317370418,6.0,5.0
EJ352582,2020-08-07 15:47:15,0.03412969283276479,0.014518708773734115,2020-08-10 15:19:03,1.0,1.0,0.6621335914792138,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,73.25,0.17901213317370418,0.14901213317370418,6.0,5.0
EJ352582,2020-08-10 15:19:03,0.026402640264025612,0.013600944752369722,2020-08-12 11:08:38,1.0,1.0,0.6732114650296356,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,75.75,0.16524943085085703,0.13524943085085703,6.0,5.0
EJ352582,2020-08-10 15:41:31,0.013245033112582627,0.012394225214359117,2020-08-11 15:03:19,1.0,1.0,0.6744605901969086,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,75.5,0.1666359840223789,0.1366359840223789,6.0,5.0
EJ352582,2020-08-11 10:48:42,0.019672131147540517,0.012442291063781703,2020-08-12 11:08:38,1.0,1.0,0.6780619103666841,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,76.25,0.1625984458240386,0.1325984458240386,6.0,5.0
EJ352582,2020-08-11 14:30:15,0.019872761854790255,0.012059324952635356,2020-08-12 11:08:38,1.0,1.0,0.6790793138491759,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,76.235,0.16268088420941595,0.13268088420941596,6.0,5.0
EJ352582,2020-08-11 15:03:19,0.016339869281045694,0.012005676153165702,2020-08-12 11:08:38,1.0,1.0,0.6801352889451926,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,76.5,0.16122734322859478,0.13122734322859478,6.0,5.0
EJ352582,2020-08-12 10:05:00,0.035830618892507715,0.013031967163709185,2020-08-17 11:17:12,1.0,1.0,0.682338969944633,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,76.75,0.15996457985997192,0.12996457985997192,6.0,5.0
EJ352582,2020-08-12 11:08:38,0.022508038585209222,0.012663522681889994,2020-08-17 11:17:12,1.0,1.0,0.6840309295575122,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,77.75,0.154551320948632,0.124551320948632,6.0,5.0
EJ352582,2020-08-12 16:47:30,0.03246753246753209,0.014646023714627447,2020-08-17 11:17:12,1.0,1.0,0.6840309295575122,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,77.0,0.15860314984385154,0.12860314984385154,6.0,5.0
EJ352582,2020-08-18 12:30:28,0.015432098765431501,0.013686125683053376,2020-08-31 11:35:12,1.0,1.0,0.6973099372164464,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,81.0,0.1380246270688856,0.1080246270688856,6.0,5.0
EJ352582,2020-08-18 16:03:59,0.015432098765431501,0.012395535977764612,2020-08-31 11:35:12,1.0,1.0,0.6986895307256681,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,81.0,0.1380246270688856,0.1080246270688856,6.0,5.0
EJ352582,2020-08-19 09:42:25,0.012307692307692575,0.01123806397494284,2020-08-31 11:35:12,1.0,1.0,0.7000691242348897,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,81.25,0.13682431691884997,0.10682431691884997,6.0,5.0
EJ352582,2020-08-21 15:16:20,0.031347962382445305,0.01881366678522355,2020-08-31 11:35:12,1.0,1.0,0.702254278041871,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,79.75,0.1447732311275005,0.11477323112750051,6.0,5.0
EJ352582,2020-08-24 14:22:12,0.021739130434782483,0.01709481229483832,2020-08-31 11:35:12,1.0,1.0,0.7037223929657334,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,80.5,0.14111534563899042,0.11111534563899042,6.0,5.0
EJ352582,2020-09-08 08:41:32,-0.06083309087382427,0.017049273498556495,2020-09-18 09:12:49,0.0,1.0,0.7369817241570153,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,82.488,0.13208378178834915,0.10208378178834915,6.0,5.0
EJ352582,2020-09-09 16:59:59,-0.12345679012345712,0.018550847226195204,2020-09-24 15:16:45,0.0,1.0,0.7585860873259995,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,81.0,0.1398859633767605,0.10988596337676051,6.0,5.0
EJ352582,2020-09-15 12:10:26,0.10563380281690193,0.020342155735610264,2020-09-24 15:16:45,1.0,-1.0,0.7620067033582834,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,78.5,0.15387168128895762,0.12387168128895762,6.0,5.0
EJ352582,2020-09-18 09:12:49,0.09112676056337987,0.01871521947011709,2020-09-24 15:16:45,1.0,-1.0,0.7645961450503831,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,77.47,0.15989697724577245,0.12989697724577245,6.0,5.0
EJ352582,2020-09-24 15:16:45,-0.01388888888888884,0.03568806429516557,2020-10-05 11:19:47,0.0,-1.0,0.7767615247086022,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,71.0,0.19900753789639475,0.16900753789639475,6.0,5.0
EJ352582,2020-09-24 16:22:32,-0.01736111111111116,0.042095106900306455,2020-10-05 11:19:47,0.0,-1.0,0.7816941083761131,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,70.75,0.20057996779131887,0.17057996779131887,6.0,5.0
EJ352582,2020-09-25 14:45:21,-0.058631921824104594,0.040649685165693755,2020-10-08 10:32:40,0.0,-1.0,0.7872344844907981,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,72.25,0.19138964421963695,0.16138964421963695,6.0,5.0
EJ352582,2020-09-28 15:10:35,-0.08227848101265844,0.04057439456087784,2020-10-09 15:56:02,0.0,-1.0,0.7973108937186283,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,72.5,0.19028042191863065,0.16028042191863065,6.0,5.0
EJ352582,2020-09-29 11:58:21,-0.07911392405063278,0.039817751530987044,2020-10-09 15:56:02,0.0,-1.0,0.8067100895535365,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,72.75,0.18888906953072548,0.15888906953072549,6.0,5.0
EJ352582,2020-09-29 15:02:51,-0.07911392405063278,0.03816861486331905,2020-10-09 15:56:02,0.0,-1.0,0.8155693796372265,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,72.75,0.18888906953072548,0.15888906953072549,6.0,5.0
EJ352582,2020-10-01 12:05:08,-0.07886435331230335,0.0356589130275259,2020-10-15 09:27:56,0.0,-1.0,0.8289605490177443,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,73.0,0.18764104293131828,0.15764104293131828,6.0,5.0
EJ352582,2020-10-09 15:56:02,0.03164556962025311,0.03890678460742648,2020-10-20 16:21:46,1.0,1.0,0.8355850630780661,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,79.0,0.15358942902181227,0.12358942902181227,6.0,5.0
EJ352582,2020-10-15 09:27:56,0.04574132492113492,0.035235746525290615,2020-10-22 16:20:45,1.0,1.0,0.8412198919205798,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,79.25,0.15282379872107504,0.12282379872107504,6.0,5.0
EJ352582,2020-10-15 12:43:07,0.04245283018867907,0.03187224386339081,2020-10-22 16:20:45,1.0,1.0,0.8460287987181856,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,79.5,0.151427039611578,0.121427039611578,6.0,5.0
EJ352582,2020-10-19 15:41:48,0.04009789156626509,0.02888369874764275,2020-10-22 16:20:45,1.0,1.0,0.8500143848044668,QEP,5.25,2012-09-05 00:00:00,2023-05-01 00:00:00,USD,650000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2023-02-01 100.0,US74733VAC46,113333983,79.68,0.15083833342957498,0.12083833342957498,6.0,5.0
