Dates,USGG12M Index,USGG2YR Index,USGG3YR Index,USGG5YR Index,USGG7YR Index,USGG10YR Index,USGG30YR Index
7/3/2020,0.1446,0.1526,0.1808,0.2958,0.4977,0.6693,1.4272
7/6/2020,0.1522,0.1566,0.186,0.3022,0.5023,0.6759,1.4392
7/7/2020,0.1421,0.1567,0.1806,0.2864,0.4772,0.6397,1.3748
7/8/2020,0.1446,0.1587,0.1851,0.3007,0.4977,0.6644,1.3996
7/9/2020,0.137,0.1508,0.1772,0.2832,0.4635,0.6135,1.3134
7/10/2020,0.137,0.1529,0.1851,0.3055,0.4931,0.6447,1.3359
7/13/2020,0.1472,0.1509,0.1772,0.2849,0.4657,0.6184,1.3077
7/14/2020,0.1472,0.157,0.1851,0.2897,0.468,0.6233,1.3109
7/15/2020,0.1421,0.155,0.1799,0.2881,0.4703,0.6299,1.3321
7/16/2020,0.137,0.145,0.1721,0.2754,0.4589,0.6168,1.3083
7/17/2020,0.137,0.1451,0.1749,0.2834,0.4657,0.6266,1.3289
7/20/2020,0.137,0.1472,0.1749,0.2787,0.4588,0.6102,1.3116
7/21/2020,0.137,0.1411,0.1644,0.2643,0.4473,0.6004,1.309
7/22/2020,0.1345,0.1492,0.1724,0.2739,0.4473,0.5971,1.293
7/23/2020,0.1345,0.1513,0.1724,0.2707,0.4382,0.5774,1.2311
7/24/2020,0.1319,0.1473,0.1672,0.2756,0.4427,0.5888,1.2293
7/27/2020,0.137,0.1514,0.1779,0.2852,0.4633,0.6151,1.2601
7/28/2020,0.1192,0.1387,0.162,0.2642,0.4289,0.579,1.2168
7/29/2020,0.1192,0.1309,0.1488,0.2516,0.4272,0.5741,1.2362
7/30/2020,0.1091,0.1172,0.1303,0.2311,0.4045,0.5462,1.2068
7/31/2020,0.1065,0.1054,0.1144,0.2044,0.3818,0.5282,1.1925
8/3/2020,0.1116,0.1093,0.1197,0.2185,0.4,0.5543,1.2318
8/4/2020,0.1116,0.1073,0.1117,0.1902,0.3569,0.5069,1.1857
8/5/2020,0.1192,0.1171,0.1277,0.2232,0.3954,0.5477,1.2217
8/6/2020,0.1192,0.1151,0.1277,0.2137,0.3841,0.5362,1.1981
8/7/2020,0.1243,0.129,0.141,0.231,0.4068,0.564,1.2336
8/10/2020,0.1319,0.131,0.1437,0.2358,0.416,0.5755,1.2538
8/11/2020,0.1345,0.1489,0.1679,0.2754,0.4709,0.6415,1.329
8/12/2020,0.1319,0.1609,0.1904,0.3039,0.5007,0.6747,1.3738
8/13/2020,0.1345,0.1629,0.2009,0.3215,0.5237,0.7208,1.4277
8/14/2020,0.1294,0.145,0.18,0.2945,0.4986,0.7094,1.4471
8/17/2020,0.1243,0.1511,0.18,0.2882,0.4826,0.6882,1.4341
8/18/2020,0.1218,0.1431,0.1669,0.277,0.4711,0.6687,1.3955
8/19/2020,0.1218,0.1391,0.167,0.2834,0.478,0.6801,1.4238
8/20/2020,0.1091,0.1411,0.1644,0.2723,0.4574,0.6509,1.3833
8/21/2020,0.1192,0.1432,0.1619,0.2643,0.4414,0.6282,1.3407
8/24/2020,0.1218,0.1513,0.1751,0.2819,0.4621,0.6542,1.3559
8/25/2020,0.1218,0.1493,0.1778,0.2931,0.4829,0.6835,1.3935
8/26/2020,0.1192,0.1504,0.1752,0.2852,0.4829,0.6884,1.4135
8/27/2020,0.1192,0.1583,0.1911,0.313,0.5269,0.7522,1.5096
8/28/2020,0.1091,0.127,0.1435,0.2689,0.4955,0.7211,1.501
8/31/2020,0.1116,0.1309,0.1489,0.2673,0.4886,0.7048,1.4747
9/1/2020,0.1167,0.1309,0.1462,0.2532,0.4614,0.6689,1.42
9/2/2020,0.1116,0.1329,0.1489,0.2516,0.45,0.6477,1.3788
9/3/2020,0.1116,0.127,0.1436,0.2484,0.4364,0.6347,1.3616
9/4/2020,0.1192,0.1428,0.1731,0.2991,0.5023,0.718,1.4714
9/7/2020,0.1192,0.1428,0.1731,0.2991,0.5023,0.718,1.4714
9/8/2020,0.1268,0.1408,0.1651,0.2674,0.4635,0.6788,1.4213
9/9/2020,0.1345,0.1468,0.172,0.2817,0.4795,0.7001,1.457
9/10/2020,0.1319,0.1389,0.1616,0.2674,0.4635,0.6772,1.4187
9/11/2020,0.1294,0.127,0.1511,0.2516,0.4452,0.6658,1.4116
9/14/2020,0.1294,0.137,0.1589,0.2643,0.4543,0.6723,1.4116
9/15/2020,0.1243,0.139,0.1616,0.2722,0.4589,0.6789,1.431
9/16/2020,0.1192,0.137,0.1616,0.2818,0.4748,0.6969,1.459
9/17/2020,0.1142,0.135,0.159,0.277,0.4703,0.6887,1.4388
9/18/2020,0.1167,0.1391,0.1618,0.2819,0.4748,0.6937,1.4532
9/21/2020,0.1142,0.1371,0.1539,0.2659,0.4542,0.6658,1.4148
9/22/2020,0.1167,0.1351,0.1539,0.2659,0.4542,0.6708,1.4233
9/23/2020,0.1142,0.1387,0.1592,0.2707,0.4587,0.6724,1.4168
9/24/2020,0.1116,0.1328,0.1566,0.2752,0.4541,0.6659,1.4077
9/25/2020,0.1116,0.1289,0.1488,0.2673,0.4545,0.6544,1.4007
9/28/2020,0.1091,0.125,0.1435,0.2579,0.4476,0.6528,1.4149
9/29/2020,0.1065,0.123,0.1462,0.2547,0.4454,0.6495,1.4149
9/30/2020,0.1167,0.127,0.1568,0.2768,0.4704,0.684,1.4552
10/1/2020,0.1116,0.127,0.1568,0.2721,0.4636,0.6774,1.4552
10/2/2020,0.1116,0.1289,0.1649,0.2863,0.482,0.7005,1.4868
10/5/2020,0.1218,0.1447,0.1889,0.3354,0.5509,0.7817,1.5892
10/6/2020,0.1192,0.1467,0.1783,0.3117,0.5119,0.7353,1.5366
10/7/2020,0.1269,0.1507,0.1982,0.3419,0.5579,0.7868,1.5859
10/8/2020,0.1269,0.1508,0.1956,0.3372,0.5511,0.7852,1.5866
10/9/2020,0.1269,0.1529,0.1982,0.3374,0.549,0.7737,1.5717
10/12/2020,0.1269,0.1529,0.1982,0.3374,0.549,0.7737,1.5717
10/13/2020,0.1269,0.139,0.1746,0.304,0.5054,0.7272,1.5107
10/14/2020,0.1218,0.139,0.1746,0.304,0.5054,0.7256,1.5054
10/15/2020,0.1192,0.139,0.1747,0.3136,0.5147,0.7322,1.5134
10/16/2020,0.1192,0.1431,0.1801,0.3217,0.524,0.7456,1.5287
10/19/2020,0.1192,0.1451,0.1906,0.3345,0.5472,0.769,1.5597
10/20/2020,0.1192,0.1431,0.1881,0.3345,0.5542,0.7857,1.5915
10/21/2020,0.1218,0.1472,0.196,0.3554,0.5844,0.8226,1.6354
10/22/2020,0.1192,0.1533,0.204,0.3747,0.61,0.8562,1.6756
10/23/2020,0.1167,0.1554,0.2016,0.3765,0.6079,0.8429,1.641
10/26/2020,0.1192,0.1494,0.191,0.3509,0.5708,0.801,1.5909
10/27/2020,0.1167,0.1453,0.1805,0.3301,0.5431,0.7676,1.553
10/28/2020,0.1142,0.1466,0.1806,0.3301,0.5501,0.771,1.5537
10/29/2020,0.1167,0.1466,0.1886,0.3701,0.5943,0.823,1.6019
10/30/2020,0.1167,0.1525,0.1967,0.3844,0.6419,0.8737,1.6598
11/2/2020,0.1167,0.1545,0.1941,0.3749,0.6235,0.8434,1.6163
11/3/2020,0.1167,0.1663,0.2102,0.3956,0.6604,0.8993,1.68
11/4/2020,0.1192,0.1447,0.1836,0.3275,0.5502,0.7629,1.541
11/5/2020,0.1167,0.1447,0.1863,0.3259,0.548,0.7629,1.5236
11/6/2020,0.1167,0.1527,0.1972,0.361,0.5893,0.8185,1.6
11/9/2020,0.1218,0.1706,0.2321,0.428,0.6816,0.9235,1.7089
11/10/2020,0.1142,0.1807,0.2526,0.4538,0.7165,0.9595,1.7415
11/11/2020,0.1142,0.1807,0.2526,0.4538,0.7165,0.9753,1.7415
11/12/2020,0.1142,0.1768,0.2264,0.3916,0.6355,0.8815,1.6385
11/13/2020,0.1167,0.179,0.2343,0.4062,0.6519,0.8963,1.6469
11/16/2020,0.1065,0.1771,0.2317,0.4063,0.6589,0.9061,1.6628
11/17/2020,0.1065,0.1692,0.2185,0.3792,0.6196,0.857,1.6059
11/18/2020,0.0989,0.1732,0.2264,0.3952,0.6358,0.8701,1.6
11/19/2020,0.0964,0.1612,0.2132,0.3729,0.6035,0.8293,1.5453
11/20/2020,0.0964,0.1573,0.2079,0.3715,0.6037,0.8243,1.5196
11/23/2020,0.0938,0.1594,0.2131,0.3844,0.6268,0.8537,1.5531
11/24/2020,0.0964,0.1602,0.2157,0.3955,0.6408,0.8799,1.6052
11/25/2020,0.0989,0.1583,0.2051,0.394,0.6456,0.8816,1.6237
11/26/2020,0.0989,0.1583,0.2051,0.394,0.6456,0.8816,1.6237
11/27/2020,0.0913,0.1524,0.1917,0.364,0.609,0.8373,1.5699
11/30/2020,0.1065,0.1485,0.1864,0.3608,0.6113,0.8389,1.5673
12/1/2020,0.1015,0.1662,0.2155,0.4161,0.6823,0.926,1.6682
12/2/2020,0.1065,0.1584,0.2128,0.4146,0.6846,0.936,1.6856
12/3/2020,0.0989,0.1486,0.1995,0.394,0.6571,0.9063,1.6529
12/4/2020,0.0989,0.1507,0.21,0.4162,0.6985,0.9659,1.7344
12/7/2020,0.0989,0.1408,0.1966,0.3861,0.6571,0.9228,1.6796
12/8/2020,0.0964,0.1508,0.2019,0.3925,0.6571,0.9179,1.6622
12/9/2020,0.0964,0.1488,0.2113,0.4036,0.6709,0.9361,1.6843
12/10/2020,0.0913,0.1369,0.1929,0.3861,0.6457,0.9063,1.627
12/11/2020,0.0812,0.115,0.1746,0.3655,0.6273,0.8964,1.627
12/14/2020,0.0812,0.115,0.1694,0.3575,0.6227,0.8931,1.629
12/15/2020,0.0837,0.113,0.1721,0.3639,0.6342,0.908,1.6502
12/16/2020,0.0812,0.115,0.1747,0.367,0.6388,0.9163,1.6555
12/17/2020,0.0837,0.121,0.1826,0.3782,0.6526,0.9329,1.6803
12/18/2020,0.0837,0.121,0.1802,0.3814,0.6596,0.9462,1.6918
12/21/2020,0.0862,0.121,0.1776,0.3798,0.6527,0.9346,1.673
12/22/2020,0.0837,0.1129,0.1645,0.3622,0.6342,0.9164,1.6482
12/23/2020,0.0812,0.1169,0.1671,0.3702,0.655,0.943,1.681
12/24/2020,0.0862,0.1189,0.1646,0.3622,0.6435,0.9231,1.6602
12/25/2020,0.0862,0.1189,0.1646,0.3622,0.6435,0.9231,1.6602
12/28/2020,0.0964,0.1189,0.1647,0.3542,0.6389,0.9231,1.6589
12/29/2020,0.0938,0.125,0.17,0.3782,0.6435,0.9364,1.675
12/30/2020,0.1015,0.1211,0.1648,0.3671,0.6502,0.9231,1.6556
12/31/2020,0.104,0.1211,0.1649,0.3608,0.6433,0.9132,1.6449
1/1/2021,0.104,0.1211,0.1649,0.3608,0.6433,0.9132,1.6449
1/4/2021,0.0964,0.1132,0.1569,0.3497,0.6319,0.9132,1.6556
1/5/2021,0.0938,0.1211,0.1703,0.3766,0.6663,0.9549,1.7081
1/6/2021,0.1015,0.1369,0.1997,0.4258,0.7331,1.0355,1.814
1/7/2021,0.104,0.1428,0.2132,0.4545,0.7725,1.0778,1.8576
